V0 Latitude,V0 Longitude,V1 Latitude,V1 Longitude,V2 Latitude,V2 Longitude,V3 Latitude,V3 Longitude
31.6894,-110.509,26.0295,-110.394,26.1844,-109.554,31.873,-109.628
88.3808,-155.324,86.7365,70.0331,86.494,86.9289,88.762,-116.43
45.2568,72.5814,39.607,73.1973,39.8993,74.2381,45.5764,73.7027
-53.9051,77.5028,-59.5567,77.1544,-59.8697,78.7119,-54.2,78.8574
-79.9963,-112.291,-85.3845,-126.15,-85.9655,-118.372,-80.4379,-108.216
43.662,-105.981,38.0097,-105.783,38.2289,-104.817,43.906,-104.937
-41.9028,-105.259,-47.5344,-105.909,-47.8456,-104.809,-42.187,-104.252
-53.2898,78.5698,-58.9429,78.2331,-59.2534,79.7659,-53.5822,79.9075
35.5651,-101.762,29.9015,-101.637,30.0772,-100.744,35.7684,-100.818
59.8622,-98.9289,54.3789,-98.6217,54.6546,-97.3282,60.1553,-97.4366
6.4046,-103.264,0.7218,-103.342,0.7088,-102.552,6.4263,-102.47
-22.3221,-104.768,-27.9839,-105.102,-28.1912,-104.232,-22.498,-103.932
21.7253,-104.146,16.0493,-104.112,16.142,-103.296,21.8501,-103.306
-45.9267,-109.636,-51.5504,-110.376,-51.881,-109.195,-46.2308,-108.57
-62.2579,-109.565,-67.8506,-111.175,-68.2467,-109.276,-62.6252,-108.006
60.8775,-103.287,55.2242,-102.956,55.5068,-101.637,61.1782,-101.749
-18.2403,-100.403,-23.9095,-100.696,-24.0911,-99.8441,-18.3897,-99.5781
79.208,-97.8079,73.5767,-97.7099,73.8701,-95.0188,79.5008,-93.7085
-18.247,-102.552,-23.9148,-102.844,-24.0968,-101.995,-18.3966,-101.73
-73.3726,84.2156,-79.0508,88.3007,-78.8408,93.7376,-73.1438,87.8506
12.0695,-110.738,6.3938,-110.763,6.4214,-109.987,12.131,-109.952
52.075,-104.693,46.4309,-104.43,46.6858,-103.334,52.3515,-103.472
84.6442,-96.8829,79.0167,-98.2452,79.2907,-94.1702,84.8749,-88.2937
-24.8812,-106.952,-30.5384,-107.312,-30.7612,-106.428,-25.0731,-106.106
54.0737,-109.025,48.4372,-108.732,48.6989,-107.618,54.3563,-107.773
51.78,70.0904,46.1436,70.8615,46.4673,71.9976,52.1292,71.3407
74.8337,-105.616,69.2061,-105.185,69.5121,-103.077,75.1498,-102.75
76.9807,78.7519,71.108,75.1325,71.0322,77.7768,76.3102,81.7898
39.0321,71.8017,-44.2143,73.4196,-44.4812,74.5578,39.3218,72.8374
85.6224,50.7169,80.2353,65.1539,80.6789,69.3468,86.2058,58.8481
-82.3267,85.7134,-87.9235,95.3553,-87.9017,118.337,-82.5631,91.8054
74.9976,-106.102,68.8358,-102.324,69.2253,-100.127,74.949,-102.116
40.4048,72.8072,-42.4374,74.4831,-42.6946,75.5904,40.7006,73.8588
-51.6038,69.6954,-57.2609,69.303,-57.5859,70.7985,-51.9085,71.0142
-52.4776,-108.875,-58.0902,-109.845,-58.4475,-108.47,-52.8088,-107.668
-57.9926,74.4077,-63.6394,73.9937,-63.9654,75.7628,-58.3022,75.9064
56.9179,77.0824,51.2928,78.0415,51.6295,79.2739,57.2795,78.4699
40.6482,-102.758,34.9905,-102.593,35.1937,-101.655,40.8771,-101.753
46.9251,70.3789,41.2787,71.027,41.5806,72.0897,47.2537,71.529
89.8,81.984,85.5299,-119.165,85.7171,-105.703,88.9217,157.282
-13.6063,-101.399,-19.2798,-101.645,-19.4317,-100.816,-13.725,-100.59
-85.3998,85.645,-89.0737,162.421,-89.1063,-143.555,-85.552,96.0058
34.1103,-111.555,28.4548,-111.422,28.6228,-110.572,34.3061,-110.659
-54.8711,76.45,-60.5213,76.0854,-60.8377,77.6857,-55.1699,77.834
-75.8945,71.986,-81.5338,71.6079,-81.8488,77.0782,-76.215,75.2751
40.368,69.6247,-43.0366,71.2035,-43.3027,72.3317,40.6661,70.6766
50.7175,67.0018,45.0799,67.7333,45.4,68.8477,51.0628,68.2216
-77.5067,85.0186,-83.1453,85.6651,-83.4058,92.4613,-77.7933,88.7085
14.2933,-106.405,8.614,-106.42,8.6566,-105.627,14.3697,-105.599
9.5699,-111.837,3.8946,-111.88,3.9044,-111.109,9.614,-111.06
34.4652,-109.392,28.8068,-109.258,28.9777,-108.393,34.6642,-108.479
-77.1806,89.9306,-82.7703,98.2373,-82.4175,106.037,-76.886,94.5089
17.7581,-108.522,12.0828,-108.51,12.1493,-107.716,17.8577,-107.711
-78.5084,-117.205,-83.9789,-126.457,-84.5139,-120.019,-78.9446,-113.576
16.8328,-104.21,11.1533,-104.211,11.2132,-103.409,16.9258,-103.392
-48.032,80.5134,-53.692,80.228,-53.9866,81.5787,-48.3059,81.7225
-52.4684,-101.471,-58.085,-102.466,-58.4416,-101.072,-52.7988,-100.248
73.6676,-115.781,67.5029,-111.518,67.9829,-109.755,73.6299,-112.224
-18.2011,-107.903,-23.8663,-108.186,-24.0485,-107.346,-18.3508,-107.089
-19.4521,-110.059,-25.1151,-110.352,-25.3054,-109.508,-19.6101,-109.244
-61.3139,70.1782,-66.9605,69.6656,-67.3039,71.7003,-61.6418,71.856
42.339,78.053,36.6842,78.6139,36.9559,79.6145,42.6385,79.1227
-66.1727,70.5474,-71.8155,69.9775,-72.1608,72.5195,-66.5055,72.5297
-29.6579,-112.367,-35.3065,-112.782,-35.5584,-111.86,-29.8794,-111.495
-45.1403,76.0436,-50.8023,75.7662,-51.0918,77.0348,-45.4075,77.1939
20.9822,-107.405,15.3079,-107.37,15.3961,-106.564,21.1028,-106.576
77.9094,-103.949,72.2806,-103.609,72.5843,-101.128,78.2183,-100.323
64.6515,67.7851,59.0439,69.1336,59.4144,70.6048,65.047,69.5161
89.2964,-60.183,83.8424,-99.2117,84.0571,-91.7606,88.7536,-22.1265
70.17,64.7205,64.5782,66.5674,64.9632,68.2905,70.582,66.8484
-51.6289,-111.984,-57.2421,-112.913,-57.5992,-111.563,-51.9593,-110.797
-67.7311,75.1824,-73.3705,74.7052,-73.7005,77.4315,-68.0511,77.2559
41.2947,-103.839,35.6377,-103.665,35.8446,-102.722,41.5272,-102.826
-81.5681,-111.781,-87.4759,-125.441,-86.878,-113.742,-82.0258,-106.973
-80.7525,73.7962,-86.3869,75.6444,-86.5927,89.0883,-81.0404,78.8586
-80.5135,-124.279,-85.5119,-151.657,-86.1751,-140.343,-80.8848,-118.216
86.4755,-122.934,80.7086,-111.983,80.8265,-105.555,86.5778,-105.763
-82.919,95.0687,-87.083,127.73,-87.5299,143.767,-82.4556,102.564
-77.4707,82.8076,-83.1081,83.3971,-83.3721,90.128,-77.7595,86.4733
-5.1472,-112.001,-10.821,-112.158,-10.9156,-111.374,-5.207,-111.227
65.0472,-106.425,59.4162,-106.034,59.7105,-104.572,65.3581,-104.667
44.2698,-109.236,38.6226,-109.027,38.8439,-108.07,44.5156,-108.2
-55.7122,-110.108,-61.3189,-111.231,-61.6898,-109.723,-56.0567,-108.809
-78.3054,80.5974,-83.8725,90.7212,-83.467,99.7593,-77.9968,85.6408
-23.1399,-102.644,-28.8021,-102.99,-29.0141,-102.111,-23.3208,-101.8
35.6724,-107.206,30.0123,-107.067,30.1904,-106.184,35.8783,-106.271
-42.6892,-108.463,-48.3186,-109.122,-48.6342,-108.012,-42.9779,-107.449
-1.84,-108.749,-7.5181,-108.883,-7.5898,-108.098,-1.8768,-107.97
-44.7194,68.3675,-50.3862,68.0396,-50.6919,69.3344,-45.0012,69.5439
-29.7785,-107.052,-35.4287,-107.478,-35.6793,-106.55,-29.9994,-106.174
81.4263,-105.261,75.8002,-105.139,76.098,-102.062,81.7193,-100.123
-26.2359,-105.912,-31.8917,-106.291,-32.1222,-105.395,-26.4359,-105.056
22.6574,-108.464,16.9857,-108.417,17.0849,-107.608,22.7884,-107.631
-47.5812,-101.222,-53.2068,-102.034,-53.543,-100.793,-47.8913,-100.109
48.0462,68.2079,42.4027,68.876,42.7109,69.9524,48.3805,69.376
-56.2156,75.4155,-61.8642,75.0294,-62.1849,76.6967,-56.5193,76.8454
-78.6922,71.6782,-84.3315,71.8039,-84.6136,80.1749,-79.0021,75.8149
89.0044,-60.8819,83.531,-91.1621,83.7331,-84.0528,88.5856,-26.5515
-58.6181,-111.348,-64.2192,-112.646,-64.6029,-110.985,-58.9746,-109.945
21.0815,-103.071,15.4045,-103.043,15.4929,-102.228,21.202,-102.233
-49.9299,72.9257,-55.5865,72.5821,-55.8972,73.9956,-50.2203,74.1821
11.1055,-99.9651,5.4222,-100.011,5.4419,-99.2149,11.159,-99.1593
47.1966,77.7976,41.5515,78.4597,41.8471,79.5178,47.5187,78.9448
60.2138,-102.206,54.5758,-101.887,54.8557,-100.587,60.5118,-100.698
-71.0334,71.0904,-76.6736,70.5014,-77.0127,73.9485,-71.365,73.5486
-5.2915,-106.646,-10.9694,-106.811,-11.0653,-106.016,-5.3529,-105.859
-7.5451,-110.961,-13.2183,-111.139,-13.3296,-110.347,-7.6217,-110.181
-21.4388,-109.024,-27.0998,-109.341,-27.3023,-108.483,-21.6095,-108.199
87.6436,-93.3244,82.0368,-99.9267,82.2855,-94.2367,87.7032,-73.1283
88.832,-68.9715,83.3177,-92.5759,83.5274,-85.6993,88.5161,-35.7019
-58.9068,71.1397,-64.4329,70.9305,-64.8306,72.6974,-59.227,72.6956
-67.1442,-104.955,-72.7233,-107.282,-73.1415,-104.876,-67.5284,-103.082
7.1652,-110.791,1.4883,-110.853,1.4812,-110.079,7.1928,-110.014
-64.5245,73.7516,-70.1661,73.2634,-70.5005,75.5701,-64.8461,75.5882
43.9293,-111.408,38.2853,-111.2,38.5035,-110.261,44.1718,-110.393
-66.3468,-106.911,-72.5112,-109.936,-72.0186,-107.679,-66.7148,-105.087
51.3125,-110.18,45.675,-109.911,45.9257,-108.858,51.585,-109.011
61.1229,-109.9,55.4944,-109.536,55.7776,-108.247,61.4242,-108.396
-73.2634,-113.318,-78.8114,-117.372,-79.2693,-113.76,-73.6718,-110.815
3.0596,-108.691,-2.6195,-108.787,-2.6564,-108.006,3.0578,-107.911
43.4044,66.3233,37.7519,66.8892,38.0386,67.9075,43.7183,67.4115
-34.556,-112.472,-40.1975,-112.962,-40.4761,-111.983,-34.8053,-111.558
46.2314,73.5893,40.5835,74.2279,40.8796,75.2798,46.5544,74.7261
-36.1343,-109.33,-41.7741,-109.852,-42.0588,-108.852,-36.3908,-108.398
-8.2753,-103.465,-13.9525,-103.661,-14.0687,-102.853,-8.3573,-102.67
-6.6508,-105.59,-12.3281,-105.769,-12.4334,-104.968,-6.7217,-104.8
69.9411,-106.114,64.3124,-105.684,64.6151,-103.966,70.2578,-103.945
-72.6409,83.7014,-78.2823,83.4872,-78.5879,87.3873,-72.9459,86.3542
-81.7317,-110.983,-87.6262,-126.184,-87.0394,-113.497,-82.1925,-106.076
-84.0716,84.2679,-89.3899,142.879,-88.6917,171.65,-84.2737,92.2107
-62.2365,-102.221,-67.8323,-103.876,-68.2284,-101.954,-62.6034,-100.642
84.7045,-113.11,78.8863,-107.403,78.9883,-102.033,84.7387,-101.81
54.8734,-100.212,49.2301,-99.9466,49.4913,-98.7882,55.1546,-98.9055
33.8731,-106.147,28.2099,-106.022,28.378,-105.149,34.0695,-105.226
-31.1322,-106.019,-36.7812,-106.465,-37.0389,-105.522,-31.3607,-105.129
-52.8966,80.7287,-58.551,80.403,-58.8586,81.9238,-53.1859,82.0579
-84.912,-122.186,-88.8919,125.238,-89.4897,170.38,-85.4197,-114.415
50.2395,-101.446,44.5918,-101.212,44.8371,-100.144,50.5067,-100.266
20.6342,-100.912,14.9562,-100.891,15.0408,-100.076,20.7508,-100.075
52.0564,77.4831,46.421,78.273,46.7384,79.4063,52.3991,78.7327
48.2596,66.0894,42.6173,66.7567,42.927,67.8329,48.5949,67.2565
86.0593,53.0115,80.7348,70.5611,81.184,74.9524,86.6767,61.5744
-74.2628,75.0508,-79.9001,74.712,-80.2138,79.2165,-74.5776,77.959
-83.3404,-121.543,-89.0065,-168.279,-88.6399,-130.213,-83.8199,-115.396
66.027,-109.686,60.4018,-109.273,60.6966,-107.797,66.338,-107.898
54.9679,71.9603,49.3379,72.8393,49.6733,74.0363,55.3284,73.2955
85.6213,-104.527,80.0007,-105.939,80.2775,-101.568,85.8453,-94.1634
9.3976,-106.464,3.7167,-106.514,3.725,-105.728,9.4404,-105.67
58.9752,-108.88,53.343,-108.54,53.6209,-107.307,59.2721,-107.459
-56.5173,-112.253,-62.1236,-113.412,-62.5004,-111.86,-56.8672,-110.924
62.8458,64.9147,57.2366,66.1239,57.6004,67.5171,63.2339,66.53
88.8037,-59.1368,85.0472,57.9322,85.5544,65.8245,89.478,-25.1344
41.0089,67.4807,-42.7356,69.0066,-43.0058,70.1429,41.3109,68.5389
-69.3933,74.2547,-75.0322,73.759,-75.363,76.7896,-69.7156,76.4923
29.563,-109.457,23.8993,-109.36,24.0417,-108.526,29.7352,-108.587
60.1525,-106.642,54.518,-106.297,54.8002,-105.013,60.4533,-105.152
-83.4931,-117.252,-88.9989,-173.582,-88.7587,-132.01,-83.973,-111.116
49.9818,-100.362,44.3336,-100.133,44.5769,-99.0704,50.247,-99.1875
-37.0078,-105.107,-42.6488,-105.652,-42.9367,-104.634,-37.2679,-104.16
20.8868,-99.8287,15.2086,-99.8064,15.2946,-98.9899,21.0046,-98.9897
-64.1207,69.2658,-69.7658,68.6967,-70.1149,71.0064,-64.4555,71.1153
25.9732,-103.001,20.3002,-102.94,20.4202,-102.106,26.124,-102.137
-44.1749,77.1051,-49.8385,76.8409,-50.1233,78.0866,-44.4372,78.2385
89.2732,-40.1338,85.3084,63.2027,85.8323,71.3702,88.6438,-9.7876
48.7364,71.3343,43.0936,72.0273,43.4032,73.1151,49.0724,72.5189
87.3171,51.567,81.3809,62.2772,81.829,66.9617,86.7032,61.8607
26.6179,-104.078,20.9458,-104.01,21.07,-103.174,26.7726,-103.21
-52.3152,-104.658,-57.9299,-105.639,-58.2859,-104.261,-52.6449,-103.447
78.5482,-117.392,72.7247,-115.632,72.8022,-112.255,78.539,-112.331
81.3941,67.3868,75.8802,73.4562,76.3002,76.415,81.8796,71.9606
-83.9812,80.365,-89.3962,128.586,-88.7573,164.331,-84.1978,88.2037
-4.7494,-109.857,-10.4252,-110.013,-10.5172,-109.225,-4.8067,-109.078
-8.4609,-102.393,-14.1385,-102.592,-14.2561,-101.782,-8.5445,-101.596
50.4313,-102.536,44.7843,-102.297,45.0314,-101.227,50.7004,-101.353
-68.7605,73.5697,-74.3808,77.8903,-74.2641,81.8884,-68.3246,75.8028
-47.0706,71.7238,-52.7317,71.4001,-53.0364,72.7331,-47.3534,72.9239
-43.9428,-110.621,-49.57,-111.305,-49.8926,-110.169,-44.2387,-109.588
-28.0332,-102.746,-33.6883,-103.155,-33.9287,-102.236,-28.2436,-101.873
39.0197,-111.486,33.3699,-111.317,33.5641,-110.428,39.24,-110.538
52.9029,67.9117,47.2695,68.7091,47.5985,69.8627,53.2569,69.1856
51.0867,73.2978,45.4488,74.0576,45.7671,75.1809,51.4308,74.5316
-76.8955,-112.497,-82.3958,-119.434,-82.894,-114.309,-77.3177,-109.348
-63.897,-113.874,-69.4868,-115.642,-69.8958,-113.581,-64.275,-112.213
14.8571,-109.633,9.1815,-109.639,9.2282,-108.855,14.9374,-108.835
70.5212,70.7684,64.9297,72.7349,65.3166,74.4979,70.9373,72.9574
16.1896,-103.136,10.5094,-103.143,10.5649,-102.342,16.2783,-102.319
-66.9737,-105.975,-72.5529,-108.261,-72.97,-105.883,-67.3568,-104.119
-22.2503,-111.169,-27.9091,-111.493,-28.1169,-110.632,-22.4261,-110.343
-43.5607,78.1757,-49.2242,77.9176,-49.5057,79.15,-43.8196,79.2994
-32.9259,-102.864,-38.5738,-103.344,-38.8409,-102.375,-33.1641,-101.953
64.684,70.8852,59.0774,72.2606,59.4473,73.7377,65.081,72.6233
-75.2439,-112.879,-80.7708,-118.177,-81.2469,-113.871,-75.6591,-110.063
5.0537,-109.742,-0.6248,-109.821,-0.6472,-109.044,5.066,-108.963
-59.0141,-113.462,-64.6153,-114.779,-65.0037,-113.085,-59.3748,-112.037
-56.7898,72.1307,-62.4388,71.7035,-62.7686,73.4166,-57.1022,73.595
12.9295,-105.341,7.2489,-105.368,7.2818,-104.575,12.9964,-104.537
61.8946,74.4082,56.2806,75.6106,56.6378,76.9846,62.2772,75.9972
-8.4039,-107.76,-14.0788,-107.95,-14.1963,-107.149,-8.4872,-106.972
-65.4875,-110.947,-71.0718,-112.935,-71.4827,-110.736,-65.8669,-109.201
-72.693,-109.646,-77.7744,-116.535,-77.9592,-111.613,-72.3753,-106.824
-7.6366,-104.53,-13.3138,-104.719,-13.4258,-103.914,-7.7144,-103.737
-49.3617,-107.67,-54.9802,-108.524,-55.3242,-107.25,-49.6797,-106.536
-78.1299,-115.045,-83.6059,-123.692,-84.129,-117.662,-78.5606,-111.561
74.3714,65.5049,68.7943,68.0863,69.1926,70.1214,74.8028,68.1618
21.8788,-110.629,16.2094,-110.584,16.3036,-109.787,22.0048,-109.809
-80.1037,-115.265,-85.497,-129.205,-86.0798,-121.177,-80.5463,-111.128
19.3845,-111.731,13.7145,-111.704,13.7918,-110.918,19.4942,-110.928
79.7236,-104.665,74.096,-104.397,74.3977,-101.642,80.0264,-100.391
84.6597,52.205,79.2125,62.9209,79.6438,66.6926,85.1955,59.1033
28.9784,-106.217,23.3102,-106.128,23.4494,-105.285,29.1477,-105.338
55.5769,66.668,49.9499,67.5481,50.2893,68.7516,55.9406,68.0114
79.769,-99.9363,74.138,-99.8281,74.434,-97.0387,80.0633,-95.6011
-62.5034,-103.316,-68.0978,-104.942,-68.482,-102.986,-62.8712,-101.727
-68.9168,-109.371,-74.4881,-112.008,-74.9143,-109.366,-69.3064,-107.367
-78.6612,-112.384,-84.1137,-122.273,-84.6489,-115.87,-79.0932,-108.769
15.9999,-102.057,10.3192,-102.067,10.373,-101.265,16.0869,-101.239
67.4877,66.2931,61.8879,67.8637,62.2663,69.452,67.8919,68.2043
-11.6398,-108.875,-17.3112,-109.093,-17.4507,-108.284,-11.7454,-108.083
40.1987,-100.59,34.5398,-100.433,34.7392,-99.4987,40.4237,-99.5894
-27.8519,-103.812,-33.5068,-104.216,-33.7461,-103.301,-28.061,-102.942
-17.4269,-104.681,-23.0946,-104.962,-23.2715,-104.121,-17.5713,-103.865
53.5922,71.0156,47.9594,71.8449,48.2901,73.0145,53.9481,72.3123
-50.8203,-109.843,-56.4359,-110.744,-56.7872,-109.425,-51.1456,-108.678
-84.7811,-148.633,-87.4449,128.545,-87.7713,148.344,-85.4191,-138.637
8.0351,-105.402,2.3535,-105.464,2.3519,-104.677,8.0681,-104.608
38.3427,68.6437,-45.1606,70.1426,-45.4391,71.3128,38.6307,69.6717
-41.0311,-109.468,-46.6632,-110.087,-46.9716,-109.008,-41.3124,-108.479
-19.9836,-106.864,-25.6474,-107.167,-25.8406,-106.316,-20.1448,-106.041
56.2179,-110.057,50.5853,-109.742,50.8537,-108.589,56.5063,-108.748
-79.2223,80.0979,-84.8552,81.4054,-85.0892,90.5096,-79.504,84.3503
19.759,-109.577,14.0864,-109.549,14.1664,-108.754,19.8715,-108.762
-49.0388,77.2854,-54.6963,76.9795,-54.9968,78.3566,-49.3192,78.5136
39.3676,-109.318,33.7146,-109.148,33.9119,-108.243,39.5911,-108.352
-28.0224,-100.601,-33.6789,-101.01,-33.919,-100.087,-28.2324,-99.7239
57.14,75.9917,51.5153,76.9609,51.8543,78.2006,57.5039,77.3888
-52.7331,-102.558,-58.3544,-103.566,-58.7124,-102.165,-53.0648,-101.33
-0.2423,-111.944,-5.9179,-112.061,-5.9778,-111.286,-0.2672,-111.174
-78.1904,87.4082,-83.741,97.6581,-83.3359,106.367,-77.8814,92.3186
74.8831,-101.03,69.252,-100.683,69.5535,-98.55,75.1934,-98.1268
-59.6575,73.3994,-65.303,72.9552,-65.634,74.8368,-59.9727,74.9728
-86.7983,-135.03,-88.4598,100.237,-88.3045,129.454,-86.3087,-123.891
-54.415,68.7137,-60.0697,68.2756,-60.4052,69.898,-54.7311,70.1222
88.0642,-146.95,82.4757,-120.321,82.6133,-112.596,88.3542,-115.275
9.9553,-109.687,4.2777,-109.73,4.2901,-108.951,10.0021,-108.902
25.7826,-101.92,20.109,-101.861,20.2271,-101.028,25.9314,-101.055
-41.9038,69.377,-47.5745,69.0874,-47.8662,70.3112,-42.1706,70.5002
-85.5848,79.5301,-89.1564,167.89,-89.0156,-137.883,-85.7518,90.537
-31.2366,-109.213,-36.8838,-109.655,-37.1429,-108.715,-31.4663,-108.326
40.4565,-101.671,34.7982,-101.511,34.9996,-100.574,40.6835,-100.668
80.8537,66.0746,75.3298,71.6146,75.7494,74.4786,81.3339,70.4201
76.0278,69.805,70.4605,72.9102,70.863,75.1095,76.4688,72.7601
66.3183,72.6968,60.7146,74.2115,61.0877,75.7544,66.7178,74.5378
27.6103,-105.15,21.9399,-105.073,22.0705,-104.235,27.7714,-104.278
-62.2624,-104.351,-67.8567,-106.003,-68.2529,-104.089,-62.6295,-102.778
75.1642,74.1795,69.1006,71.7836,69.2496,74.125,74.7322,77.4344
-62.8635,80.2748,-68.5083,79.878,-68.831,82.0174,-63.1732,82.0077
-23.1315,-100.496,-28.7946,-100.843,-29.0062,-99.9607,-23.312,-99.649
30.6683,-99.679,24.9989,-99.5902,25.1458,-98.73,30.8441,-98.7789
-43.4429,81.4227,-49.1081,81.1747,-49.3864,82.4076,-43.6984,82.5463
-54.7926,73.135,-60.4431,72.7416,-60.7659,74.3467,-55.0973,74.5248
77.2053,63.2025,71.6432,66.553,72.0483,68.8633,77.6497,66.3796
52.1748,75.3386,46.5393,76.1323,46.8596,77.2714,52.5207,76.5953
63.876,-108.691,58.2475,-108.301,58.5385,-106.905,64.184,-107.029
68.1676,-112.858,62.9353,-111.303,62.735,-109.63,68.6317,-110.953
-24.3523,-110.141,-30.0088,-110.49,-30.2292,-109.614,-24.5414,-109.302
-84.8022,-119.313,-88.9027,134.504,-89.4084,-177.558,-85.3105,-111.769
11.2974,-103.201,5.615,-103.242,5.6366,-102.448,11.353,-102.397
-60.6015,-110.459,-66.1981,-111.912,-66.5885,-110.131,-60.9639,-108.976
58.6454,-111.073,53.029,-110.734,53.3039,-109.528,58.9338,-109.684
-63.0267,79.1898,-68.6708,78.7839,-68.9947,80.9344,-63.3378,80.9293
-70.2612,-108.588,-75.8259,-111.593,-76.2599,-108.717,-70.6556,-106.456
-18.0635,-103.621,-23.7311,-103.91,-23.9118,-103.063,-18.2117,-102.801
7.9592,-108.635,2.2799,-108.693,2.2781,-107.912,7.992,-107.849
-53.7287,-111.042,-59.3391,-112.062,-59.7033,-110.637,-54.0666,-109.801
-12.4475,-111.024,-18.1169,-111.246,-18.2616,-110.438,-12.5583,-110.234
-3.5055,-107.697,-9.1836,-107.845,-9.2671,-107.055,-3.5542,-106.914
62.6244,67.0205,57.0176,68.2239,57.3815,69.6184,63.0126,68.6383
-67.7723,82.9473,-73.4156,82.5729,-73.7345,85.328,-68.0825,85.0367
51.0783,-103.619,45.4325,-103.369,45.6829,-102.289,51.3506,-102.42
54.9306,68.8134,49.3012,69.6802,49.6382,70.8749,55.2923,70.1444
74.321,-98.8577,68.6893,-98.5385,68.9875,-96.4619,74.6282,-96.0608
66.7315,73.6331,61.1533,75.2199,61.5265,76.7801,67.1494,75.4744
61.8478,-107.677,56.2162,-107.312,56.5027,-105.98,62.1523,-106.115
89.1351,-31.8227,84.0562,57.7194,84.5323,64.327,89.2756,28.3849
11.9397,-104.273,6.2582,-104.308,6.2842,-103.515,11.9998,-103.469
68.1691,69.2499,62.5702,70.9174,62.9512,72.549,68.5771,71.2275
88.9277,-42.0645,84.35,62.3613,84.8478,69.3491,89.3824,7.6011
-50.7115,-106.681,-56.328,-107.589,-56.6774,-106.272,-51.0349,-105.515
-40.2781,75.8865,-45.9471,75.6512,-46.2181,76.8161,-40.5247,76.9608
-11.5467,-105.66,-17.2201,-105.881,-17.3588,-105.067,-11.6517,-104.862
42.4616,75.9051,36.8066,76.4688,37.081,77.4741,42.7641,76.9803
16.9739,-110.684,11.301,-110.674,11.3624,-109.89,17.0684,-109.884
5.9608,-101.113,0.2771,-101.196,0.2606,-100.404,5.9788,-100.317
-73.6482,-115.439,-79.1943,-119.649,-79.6593,-115.881,-74.0615,-112.859
58.4501,70.6039,52.8277,71.616,53.1771,72.8942,58.8241,72.053
-46.4848,74.994,-52.1447,74.6979,-52.4403,76.0019,-46.7587,76.1704
-42.6929,-101.023,-48.3265,-101.697,-48.6413,-100.57,-42.9807,-99.9934
1.3241,-102.254,-4.3586,-102.371,-4.4079,-101.579,1.3096,-101.462
40.4507,-99.5012,34.7919,-99.3449,34.9918,-98.4078,40.6761,-98.4974
45.348,-101.567,39.6951,-101.371,39.9197,-100.377,45.5964,-100.488
70.6582,-102.671,65.0268,-102.276,65.3279,-100.495,70.9722,-100.403
55.3227,-102.391,49.6805,-102.111,49.9455,-100.943,55.6078,-101.071
11.188,-107.521,5.5083,-107.557,5.5293,-106.771,11.2432,-106.726
-73.4917,77.4795,-79.1802,81.484,-78.9723,87.0767,-73.2598,81.196
27.5566,-108.403,21.8893,-108.321,22.0196,-107.492,27.7174,-107.542
-32.746,-103.927,-38.3936,-104.403,-38.6597,-103.438,-32.983,-103.02
84.5081,74.9679,78.7214,75.344,78.9224,80.6311,84.4642,85.9054
-48.4228,78.3517,-54.0828,78.0591,-54.3805,79.4183,-48.7002,79.5672
-68.9772,69.7115,-74.6191,69.0899,-74.9663,72.0975,-69.3137,71.9526
-72.0239,-110.993,-77.5788,-114.547,-78.0249,-111.291,-72.4252,-108.664
-72.3577,87.1939,-78.0473,90.7011,-77.8555,95.7361,-72.1473,90.678
-85.9424,83.1956,-88.9896,-168.66,-88.6583,-130.316,-86.0774,95.0901
84.6053,-102.025,78.979,-102.939,79.2611,-98.9155,84.8514,-93.5778
35.7566,-102.848,30.0934,-102.718,30.2711,-101.824,35.9616,-101.902
-76.2521,74.3799,-81.8895,74.1986,-82.1918,79.8668,-76.5636,77.7209
88.9446,-175.216,83.7408,-111.433,83.8804,-101.873,89.6307,-97.3539
-44.3465,-112.745,-49.9728,-113.437,-50.2995,-112.289,-44.6459,-111.704
52.0518,-107.985,46.4114,-107.712,46.6662,-106.63,52.3283,-106.78
-54.0481,70.8961,-59.7011,70.487,-60.0287,72.0735,-54.3568,72.2763
29.2012,-111.618,23.5403,-111.521,23.6799,-110.699,29.3703,-110.761
71.217,67.5229,65.6277,69.5587,66.0169,71.3637,71.636,69.7796
71.7014,-108.001,66.2808,-105.58,65.7489,-103.983,71.8412,-104.96
-37.8033,-100.858,-43.4451,-101.426,-43.7367,-100.385,-38.0671,-99.8935
65.6627,71.7706,60.0573,73.2249,60.4294,74.7411,66.061,73.57
-51.9289,71.9063,-57.5836,71.5323,-57.9027,73.0234,-52.2283,73.2186
